timestamp,instrument,volume,open,high,low,close
2024-01-01 11:22:00,NIFTY,1000,21156.848117740738,21158.29620208223,21153.766049088925,21155.1735128633
2024-01-01 11:23:00,NIFTY,1000,21155.1735128633,21157.088938575635,21153.813401497053,21156.42471113233
2024-01-01 11:24:00,NIFTY,1000,21156.42471113233,21156.73561869793,21153.283357782177,21154.758713999126
2024-01-01 11:25:00,NIFTY,1000,21154.758713999126,21155.0610382412,21154.451039207124,21154.455602036116
2024-01-01 11:26:00,NIFTY,1000,21154.455602036116,21154.778320596455,21153.503013660546,21154.330244604094
2024-01-01 11:27:00,NIFTY,1000,21154.330244604094,21155.807110604957,21154.241371597964,21155.314424121156
2024-01-01 11:28:00,NIFTY,1000,21155.314424121156,21156.00456811287,21154.412685967363,21154.81390643925
2024-01-01 11:29:00,NIFTY,1000,21154.81390643925,21154.883559103768,21152.724785486967,21153.708289793325
2024-01-01 11:30:00,NIFTY,1000,21153.708289793325,21155.77782507635,21152.93528000947,21155.6801489778
2024-01-01 11:31:00,NIFTY,1000,21155.6801489778,21159.833120417843,21155.273922292752,21157.557359120277
2024-01-01 11:32:00,NIFTY,1000,21157.557359120277,21160.493536333724,21156.79001155739,21158.340353876218
2024-01-01 11:33:00,NIFTY,1000,21158.340353876218,21158.788543059534,21157.364044749735,21158.677611123905
2024-01-01 11:34:00,NIFTY,1000,21158.677611123905,21159.997863357297,21158.078218478466,21159.158141515112
2024-01-01 11:35:00,NIFTY,1000,21159.158141515112,21160.19074191913,21157.202803809876,21159.012935134873
2024-01-01 11:36:00,NIFTY,1000,21159.012935134873,21159.35469111065,21155.44770284352,21157.323873682733
2024-01-01 11:37:00,NIFTY,1000,21157.323873682733,21157.89522119306,21155.591460327865,21156.56198414788
2024-01-01 11:38:00,NIFTY,1000,21156.56198414788,21157.8822173549,21153.380993139406,21155.21245190526
2024-01-01 11:39:00,NIFTY,1000,21155.21245190526,21157.01697695447,21154.930230716272,21156.943365838677
2024-01-01 11:40:00,NIFTY,1000,21156.943365838677,21159.898713690895,21155.58949346451,21158.185579161804
2024-01-01 11:41:00,NIFTY,1000,21158.185579161804,21160.34087191095,21157.906856126832,21160.065236753064
2024-01-01 11:42:00,NIFTY,1000,21160.065236753064,21161.659664411854,21159.34063436929,21159.940009392245
2024-01-01 11:43:00,NIFTY,1000,21159.940009392245,21160.199398701243,21157.863163088517,21158.165511378847
2024-01-01 11:44:00,NIFTY,1000,21158.165511378847,21160.16962577171,21158.118530785083,21160.16438207199
2024-01-01 11:45:00,NIFTY,1000,21160.16438207199,21161.553355440927,21158.565258599458,21161.24033173271
2024-01-01 11:46:00,NIFTY,1000,21161.24033173271,21161.36062736442,21159.24253055926,21159.75696939332
2024-01-01 11:47:00,NIFTY,1000,21159.75696939332,21160.81741620743,21157.130169618413,21158.67154061533
2024-01-01 11:48:00,NIFTY,1000,21158.67154061533,21159.00385462731,21157.355704950907,21158.104191487462
2024-01-01 11:49:00,NIFTY,1000,21158.104191487462,21158.30028375929,21156.55292863273,21158.185422291077
2024-01-01 11:50:00,NIFTY,1000,21158.185422291077,21161.654896217235,21156.43008144863,21159.59414829235
2024-01-01 11:51:00,NIFTY,1000,21159.59414829235,21162.12114595025,21159.325053854423,21161.100762702987
2024-01-01 11:52:00,NIFTY,1000,21161.100762702987,21161.746138652572,21157.847261850708,21159.21589340824
2024-01-01 11:53:00,NIFTY,1000,21159.21589340824,21160.46586280741,21158.873584769615,21160.032212480637
2024-01-01 11:54:00,NIFTY,1000,21160.032212480637,21161.090636967485,21156.331651656885,21158.09039114331
2024-01-01 11:55:00,NIFTY,1000,21158.09039114331,21158.976454703556,21157.522289502667,21157.659367323708
2024-01-01 11:56:00,NIFTY,1000,21157.659367323708,21159.161724375805,21156.978294411383,21157.0523891918
2024-01-01 11:57:00,NIFTY,1000,21157.0523891918,21158.033936568532,21156.307859764023,21156.638560321087
2024-01-01 11:58:00,NIFTY,1000,21156.638560321087,21160.14002525507,21156.58301262219,21158.43664281572
2024-01-01 11:59:00,NIFTY,1000,21158.43664281572,21158.44284195539,21157.870066513588,21158.273185840673
2024-01-01 12:00:00,NIFTY,1000,21158.273185840673,21159.577655341174,21156.918519732993,21157.588192281823
2024-01-01 12:01:00,NIFTY,1000,21157.588192281823,21158.689444186668,21155.403972319335,21155.891645594256
2024-01-01 12:02:00,NIFTY,1000,21155.891645594256,21155.95432469153,21154.31917240705,21155.27431472755
2024-01-01 12:03:00,NIFTY,1000,21155.27431472755,21156.391229152327,21154.79864337958,21155.944545681636
2024-01-01 12:04:00,NIFTY,1000,21155.944545681636,21156.474803300007,21153.31514731444,21154.1080201467
2024-01-01 12:05:00,NIFTY,1000,21154.1080201467,21155.542109015933,21152.624529259894,21152.81606208381
2024-01-01 12:06:00,NIFTY,1000,21152.81606208381,21154.780787216725,21152.237877976033,21152.273141528003
2024-01-01 12:07:00,NIFTY,1000,21152.273141528003,21152.787730518692,21149.22575501479,21150.430390087367
2024-01-01 12:08:00,NIFTY,1000,21150.430390087367,21150.542718137058,21148.536456615628,21148.75742621516
2024-01-01 12:09:00,NIFTY,1000,21148.75742621516,21150.71864350659,21148.17792181361,21149.982231334332
2024-01-01 12:10:00,NIFTY,1000,21149.982231334332,21150.25728303148,21146.517707462943,21148.81962862768
2024-01-01 12:11:00,NIFTY,1000,21148.81962862768,21149.91917189649,21146.627498571437,21149.292647713803
2024-01-01 12:12:00,NIFTY,1000,21149.292647713803,21150.859088429395,21148.98139755926,21150.28253146634
2024-01-01 12:13:00,NIFTY,1000,21150.28253146634,21151.301509782526,21150.203049014523,21150.3292412348
2024-01-01 12:14:00,NIFTY,1000,21150.3292412348,21151.93568755506,21149.91542706623,21150.118890702095
2024-01-01 12:15:00,NIFTY,1000,21150.118890702095,21150.305795824657,21149.14807274852,21149.195863625893
2024-01-01 12:16:00,NIFTY,1000,21149.195863625893,21149.842436510135,21147.40263228461,21148.484180288226
2024-01-01 12:17:00,NIFTY,1000,21148.484180288226,21148.70240302076,21146.052664693132,21146.963228815504
2024-01-01 12:18:00,NIFTY,1000,21146.963228815504,21147.6876107334,21145.483284676615,21147.67963809208
2024-01-01 12:19:00,NIFTY,1000,21147.67963809208,21150.053967495576,21145.012786551742,21146.027319244433
2024-01-01 12:20:00,NIFTY,1000,21146.027319244433,21148.046323295497,21145.83698056635,21147.00907714117
2024-01-01 12:21:00,NIFTY,1000,21147.00907714117,21148.4048090771,21144.834531474353,21146.144180764364
2024-01-01 12:22:00,NIFTY,1000,21146.144180764364,21147.82586155686,21145.581211527675,21146.42729398304
2024-01-01 12:23:00,NIFTY,1000,21146.42729398304,21146.885403885874,21144.20843094327,21144.834423873523
2024-01-01 12:24:00,NIFTY,1000,21144.834423873523,21145.42681779776,21142.61315859688,21143.47714936656
2024-01-01 12:25:00,NIFTY,1000,21143.47714936656,21145.979908888225,21141.486001546185,21142.17064374774
2024-01-01 12:26:00,NIFTY,1000,21142.17064374774,21144.339106262243,21141.2630800857,21144.100158215377
2024-01-01 12:27:00,NIFTY,1000,21144.100158215377,21146.21536433324,21143.82658081224,21145.978039948477
2024-01-01 12:28:00,NIFTY,1000,21145.978039948477,21146.4789571361,21144.03209601186,21145.009651256656
2024-01-01 12:29:00,NIFTY,1000,21145.009651256656,21148.77047570285,21143.390039101218,21146.727155213168
2024-01-01 12:30:00,NIFTY,1000,21146.727155213168,21147.389778972112,21145.276472919217,21145.84707158781
2024-01-01 12:31:00,NIFTY,1000,21145.84707158781,21146.1268289376,21142.400833688967,21145.141788533427
2024-01-01 12:32:00,NIFTY,1000,21145.141788533427,21145.401511035147,21143.207110837982,21144.111427463085
2024-01-01 12:33:00,NIFTY,1000,21144.111427463085,21145.25056919167,21142.998207010343,21143.26594967605
2024-01-01 12:34:00,NIFTY,1000,21143.26594967605,21143.917785783848,21143.14311141215,21143.190510083467
2024-01-01 12:35:00,NIFTY,1000,21143.190510083467,21143.792478762363,21141.776676101606,21142.53692719624
2024-01-01 12:36:00,NIFTY,1000,21142.53692719624,21143.792742263053,21141.09535857558,21143.262938085136
2024-01-01 12:37:00,NIFTY,1000,21143.262938085136,21145.033181273477,21142.1166137703,21143.149242839336
2024-01-01 12:38:00,NIFTY,1000,21143.149242839336,21145.238505289697,21142.54525765262,21144.867359416327
2024-01-01 12:39:00,NIFTY,1000,21144.867359416327,21147.108765322988,21143.28722532125,21146.62072124361
2024-01-01 12:40:00,NIFTY,1000,21146.62072124361,21148.325639012717,21146.208844277488,21147.98803635064
2024-01-01 12:41:00,NIFTY,1000,21147.98803635064,21148.30651486129,21146.475488609765,21146.794545630833
2024-01-01 12:42:00,NIFTY,1000,21146.794545630833,21148.342619368657,21144.719144832183,21148.05284451176
2024-01-01 12:43:00,NIFTY,1000,21148.05284451176,21148.323047830436,21146.54054951059,21147.488166448253
2024-01-01 12:44:00,NIFTY,1000,21147.488166448253,21150.792688741316,21146.480080137335,21148.754564206138
2024-01-01 12:45:00,NIFTY,1000,21148.754564206138,21149.80615724681,21147.761738386573,21148.605283348817
2024-01-01 12:46:00,NIFTY,1000,21148.605283348817,21148.943092282952,21148.38618282001,21148.61616490919
2024-01-01 12:47:00,NIFTY,1000,21148.61616490919,21149.508575729003,21148.056109348792,21148.15172979468
2024-01-01 12:48:00,NIFTY,1000,21148.15172979468,21150.127268024116,21147.007975751476,21148.648681778337
2024-01-01 12:49:00,NIFTY,1000,21148.648681778337,21149.158059894675,21145.95844301376,21147.20577006899
2024-01-01 12:50:00,NIFTY,1000,21147.20577006899,21147.52148069195,21146.95754948269,21147.339614436896
2024-01-01 12:51:00,NIFTY,1000,21147.339614436896,21148.43100487419,21145.12931251657,21145.94631395583
2024-01-01 12:52:00,NIFTY,1000,21145.94631395583,21146.99366536334,21145.468656509063,21146.92209912612
2024-01-01 12:53:00,NIFTY,1000,21146.92209912612,21148.31946060286,21146.092960441536,21147.971933869085
2024-01-01 12:54:00,NIFTY,1000,21147.971933869085,21149.526838023063,21146.993170153302,21149.256963087773
2024-01-01 12:55:00,NIFTY,1000,21149.256963087773,21150.873552493344,21148.704317314427,21150.446144550893
2024-01-01 12:56:00,NIFTY,1000,21150.446144550893,21152.20476074457,21149.09050669209,21151.335154824465
2024-01-01 12:57:00,NIFTY,1000,21151.335154824465,21153.74316668176,21151.054190503542,21152.110948602334
2024-01-01 12:58:00,NIFTY,1000,21152.110948602334,21153.88966885124,21149.99768826486,21151.49373257635
2024-01-01 12:59:00,NIFTY,1000,21151.49373257635,21151.674263418154,21148.69818420753,21151.341755790927
2024-01-01 13:00:00,NIFTY,1000,21151.341755790927,21151.89696752727,21150.61598916703,21151.787572732665
2024-01-01 13:01:00,NIFTY,1000,21151.787572732665,21152.791037065155,21151.345456067353,21152.57417602817
2024-01-01 13:02:00,NIFTY,1000,21152.57417602817,21154.456200524644,21149.83891215367,21151.184332199828
2024-01-01 13:03:00,NIFTY,1000,21151.184332199828,21151.368215551734,21150.780759442456,21150.880854885036
2024-01-01 13:04:00,NIFTY,1000,21150.880854885036,21153.57273375692,21150.755067964936,21152.58312893666
2024-01-01 13:05:00,NIFTY,1000,21152.58312893666,21157.06118483425,21152.059176269555,21154.52249373251
2024-01-01 13:06:00,NIFTY,1000,21154.52249373251,21154.68050163109,21153.691623478044,21154.11850454799
2024-01-01 13:07:00,NIFTY,1000,21154.11850454799,21156.182164831414,21151.797767174012,21155.329918342384
2024-01-01 13:08:00,NIFTY,1000,21155.329918342384,21158.299301707775,21154.03483957032,21157.009340808036
2024-01-01 13:09:00,NIFTY,1000,21157.009340808036,21159.462110818105,21156.748605643144,21157.959345800475
2024-01-01 13:10:00,NIFTY,1000,21157.959345800475,21158.20508886456,21157.496380295255,21157.769103865005
2024-01-01 13:11:00,NIFTY,1000,21157.769103865005,21158.573542975115,21157.605361062597,21157.762574955963
2024-01-01 13:12:00,NIFTY,1000,21157.762574955963,21159.61153105091,21156.085585522884,21157.21215055243
2024-01-01 13:13:00,NIFTY,1000,21157.21215055243,21158.229342722974,21154.747859070136,21155.264528378782
2024-01-01 13:14:00,NIFTY,1000,21155.264528378782,21157.377698339216,21154.15800247004,21157.10880964866
2024-01-01 13:15:00,NIFTY,1000,21157.10880964866,21157.109508766214,21155.29195234002,21155.450208320977
2024-01-01 13:16:00,NIFTY,1000,21155.450208320977,21155.84567768217,21155.426083233862,21155.831748390257
2024-01-01 13:17:00,NIFTY,1000,21155.831748390257,21155.94659240974,21154.51633413904,21154.671370762637
2024-01-01 13:18:00,NIFTY,1000,21154.671370762637,21154.704124032854,21152.89069687416,21153.434121645292
2024-01-01 13:19:00,NIFTY,1000,21153.434121645292,21155.08206844738,21150.774770288244,21153.69348617834
2024-01-01 13:20:00,NIFTY,1000,21153.69348617834,21154.93957137084,21151.383146933687,21153.456537166097
2024-01-01 13:21:00,NIFTY,1000,21153.456537166097,21153.746379430264,21151.82267688145,21152.077498149814
2024-01-01 13:22:00,NIFTY,1000,21152.077498149814,21155.26947169307,21151.299681462227,21153.86195999835
2024-01-01 13:23:00,NIFTY,1000,21153.86195999835,21154.799849142542,21153.79237017544,21154.43795817131
2024-01-01 13:24:00,NIFTY,1000,21154.43795817131,21155.373636564455,21151.791013465783,21153.062568560777
2024-01-01 13:25:00,NIFTY,1000,21153.062568560777,21153.76703866424,21150.44263738085,21151.170952530792
2024-01-01 13:26:00,NIFTY,1000,21151.170952530792,21152.383043771468,21150.681577969564,21151.858523505187
2024-01-01 13:27:00,NIFTY,1000,21151.858523505187,21152.820189464474,21151.629307453633,21152.469507936596
2024-01-01 13:28:00,NIFTY,1000,21152.469507936596,21153.1804679048,21150.99793338911,21151.442196700595
2024-01-01 13:29:00,NIFTY,1000,21151.442196700595,21154.40947340154,21150.43510733629,21152.763076158863
2024-01-01 13:30:00,NIFTY,1000,21152.763076158863,21153.35617741683,21151.27346690121,21151.583013340525
2024-01-01 13:31:00,NIFTY,1000,21151.583013340525,21153.25279251259,21147.870334100306,21149.63502103457
2024-01-01 13:32:00,NIFTY,1000,21149.63502103457,21151.7284308994,21148.586011808733,21151.20570787888
